Nombre,Ciudad,Dirección,Detalles,Latitud,Longitud,URL_Imagen1,URL_Imagen2,URL_Imagen3,URL_Imagen4,phone,email,URL,precio_dia,precio_semana,precio_mes,precio_puesto_fijo,horario,servicios,capacidad,tipos_espacio
THE HUB CO-SPACES,Palma,"Carrer de Caro, 70, Ponent, 07013 Palma, Illes Balears, España",Espacio coworking en Palma. Valoración: 4.9,39.5740294,2.6346289,/uploads/coworking/coworking_the_hub_cospaces_1.jpg,/uploads/coworking/coworking_the_hub_cospaces_2.jpg,/uploads/coworking/coworking_the_hub_cospaces_3.jpg,/uploads/coworking/coworking_the_hub_cospaces_4.jpg,971 07 95 89,logo@2x.png,http://www.hubmallorca.com/,,,,,,,,
Space,Palma,"C. les Rafeletes, 1, Locale 12, Poniente, 07015 Palma, Illes Balears, España",Espacio coworking en Palma. Valoración: 5,39.5531987,2.6228621,/uploads/coworking/coworking_space_1.jpg,/uploads/coworking/coworking_space_2.jpg,/uploads/coworking/coworking_space_3.jpg,/uploads/coworking/coworking_space_4.jpg,630 14 61 18,,https://officespace.es/,,,,,,"wifi,internet,parking",,
panteon house,Palma,"Carrer Joan Maria Thomàs, 2-1, Ponent, 07014 Palma, Illes Balears, España",Espacio coworking en Palma. Valoración: 5,39.5719697,2.6329542,/uploads/coworking/coworking_panteon_house_1.jpg,/uploads/coworking/coworking_panteon_house_2.jpg,/uploads/coworking/coworking_panteon_house_3.jpg,/uploads/coworking/coworking_panteon_house_4.jpg,971 57 92 66,,https://panteon.house/,,,,,,wifi,,
Coowo Coworking Mallorca,Palma,"Carrer son Canals, 7, Llevant, 07007 Palma, Illes Balears, España",Espacio coworking en Palma. Valoración: 5,39.57982459999999,2.6657595,/uploads/coworking/coworking_coowo_coworking_mallorca_1.jpg,/uploads/coworking/coworking_coowo_coworking_mallorca_2.jpg,/uploads/coworking/coworking_coowo_coworking_mallorca_3.jpg,/uploads/coworking/coworking_coowo_coworking_mallorca_4.jpg,678 82 63 17,core-js-bundle@3.2.1,http://www.coowo.es/,,,,,</span></span></span></p>,"wifi,sala de reuniones",,"puesto fijo,sala de reuniones"
Fortuny3 Espai Coworking,Palma,"Carrer de Can Fortuny, 3, Entresuelo B, Distrito Centro, 07001 Palma, Illes Balears, España",Espacio coworking en Palma. Valoración: 4.8,39.5685632,2.6512158,/uploads/coworking/coworking_fortuny3_espai_coworking_1.jpg,/uploads/coworking/coworking_fortuny3_espai_coworking_2.jpg,/uploads/coworking/coworking_fortuny3_espai_coworking_3.jpg,/uploads/coworking/coworking_fortuny3_espai_coworking_4.jpg,683 36 02 93,hola@fortuny3.es,http://fortuny3.es/,,,,,de acceso a la sala de reuniones es de&nbsp;09.00h a 18.00h<br>,"wifi,internet,sala de reuniones,impresora,cocina,terraza,aire acondicionado",,sala de reuniones
Coworking Mallorca - Playa de Palma,Palma,"Carrer de la Garsa, 6, Platja de Palma, 07610 Palma, Illes Balears, España",Espacio coworking en Palma. Valoración: 4.9,39.5296274,2.7309443,/uploads/coworking/coworking_coworking_mallorca__playa_de_palma_1.jpg,/uploads/coworking/coworking_coworking_mallorca__playa_de_palma_2.jpg,/uploads/coworking/coworking_coworking_mallorca__playa_de_palma_3.jpg,/uploads/coworking/coworking_coworking_mallorca__playa_de_palma_4.jpg,,,https://coworking-mallorca.com/,,,,,,,,
Coworking Vigo,Vigo,"Rúa de Oporto, 19, Santiago de Vigo, 36201 Vigo, Pontevedra, España",Espacio coworking en Vigo. Valoración: 4.6,42.237194,-8.716320999999999,/uploads/coworking/coworking_coworking_vigo_1.jpg,/uploads/coworking/coworking_coworking_vigo_2.jpg,/uploads/coworking/coworking_coworking_vigo_3.jpg,/uploads/coworking/coworking_coworking_vigo_4.jpg,986 13 61 55,hola@coworking-vigo.com,http://www.coworking-vigo.com/,,,,,".</li><li><strong>comunidad coworking:</strong> conéctate con otros profesionales y participa en eventos de networking que pueden abrir nuevas oportunidades de negocio.</li><li><strong>costos reducidos:</strong> disfruta de un espacio de trabajo profesional sin los costos elevados de una oficina tradicional.</li><li><strong>infraestructura completa:</strong> accede a internet de alta velocidad, salas de reuniones equipadas, y otras facilidades modernas.</li></ul></div>","internet,cocina,parking",,
Rosalía Coworking,Vigo,"R. de Rosalía de Castro, 17, Santiago de Vigo, 36201 Vigo, Pontevedra, España",Espacio coworking en Vigo. Valoración: 4.7,42.2382927,-8.7183073,/uploads/coworking/coworking_rosalía_coworking_1.jpg,/uploads/coworking/coworking_rosalía_coworking_2.jpg,/uploads/coworking/coworking_rosalía_coworking_3.jpg,/uploads/coworking/coworking_rosalía_coworking_4.jpg,886 40 51 31,info@rosaliacoworking.es,https://rosaliacoworking.es/,,,,,?</font>,"internet,café,impresora,cocina",,
Forma Coworking,Vigo,"Av. Gran Via, Nº 94, Bajo, Freixeiro, 36203 Vigo, Pontevedra, España",Espacio coworking en Vigo. Valoración: 4.3,42.2260381,-8.72156,/uploads/coworking/coworking_forma_coworking_1.jpg,/uploads/coworking/coworking_forma_coworking_2.jpg,/uploads/coworking/coworking_forma_coworking_3.jpg,/uploads/coworking/coworking_forma_coworking_4.jpg,886 11 62 36,admin@formacoworking.com,http://www.formacoworking.com/,,,,,,"sala de reuniones,café,impresora,cocina",,"despacho privado,sala de reuniones"
Coworking Puzzle,Vigo,"Rúa das Teixugueiras, 23, Entreplanta, oficina 17, 36212 Vigo, Pontevedra, España",Espacio coworking en Vigo. Valoración: 5,42.2081248,-8.7576205,/uploads/coworking/coworking_coworking_puzzle_1.jpg,/uploads/coworking/coworking_coworking_puzzle_2.jpg,/uploads/coworking/coworking_coworking_puzzle_3.jpg,/uploads/coworking/coworking_coworking_puzzle_4.jpg,671 47 85 32,core-js-bundle@3.2.1,https://www.coworkingpuzzle.com/,,,,,,,,
inCUBE Espacios,Vigo,"Rúa Quintela, 25, Coia, 36209 Vigo, Pontevedra, España",Espacio coworking en Vigo. Valoración: 5,42.2192976,-8.7378105,/uploads/coworking/coworking_incube_espacios_1.jpg,/uploads/coworking/coworking_incube_espacios_2.jpg,/uploads/coworking/coworking_incube_espacios_3.jpg,/uploads/coworking/coworking_incube_espacios_4.jpg,606 00 66 80,info@incubespacios.es,http://www.incubespacios.es/,30,,,,,"internet,sala de reuniones,impresora,parking",,"despacho privado,sala de reuniones"
Punto y Seguido Coworking Vigo,Vigo,"Rúa das Teixugueiras, 29, Portal 3. Oficina 6, 36212 Vigo, Pontevedra, España",Espacio coworking en Vigo. Valoración: 5,42.206319,-8.759975599999999,/uploads/coworking/coworking_punto_y_seguido_coworking_vigo_1.jpg,/uploads/coworking/coworking_punto_y_seguido_coworking_vigo_2.jpg,/uploads/coworking/coworking_punto_y_seguido_coworking_vigo_3.jpg,/uploads/coworking/coworking_punto_y_seguido_coworking_vigo_4.jpg,698 10 81 89,puntoyseguido@puntoseguido.es,https://puntoseguido.es/,,,100,,"s tarifas jornada completa:</strong><span style=""font-size: 17px;""> de lunes a viernes de 09:00 a 19:00 h. </span></p>","wifi,café",,
Distrito Digital Coworking,Vigo,"Pl. de América, 2, Piso 2, Oficina A1, Freijeiro, 36211 Vigo, Pontevedra, España",Espacio coworking en Vigo. Valoración: 5,42.2211894,-8.732724,/uploads/coworking/coworking_distrito_digital_coworking_1.jpg,/uploads/coworking/coworking_distrito_digital_coworking_2.jpg,/uploads/coworking/coworking_distrito_digital_coworking_3.jpg,/uploads/coworking/coworking_distrito_digital_coworking_4.jpg,986 91 17 89,,https://distritodigital.es/,,,,,,"wifi,internet,sala de reuniones,café,impresora,parking,aire acondicionado",,sala de reuniones
Bamboo Art Studio,Vigo,"Rúa do Paraguai, 12, Santiago de Vigo, 36204 Vigo, Pontevedra, España",Espacio coworking en Vigo. Valoración: 5,42.2325323,-8.7155346,/uploads/coworking/coworking_bamboo_art_studio_1.jpg,/uploads/coworking/coworking_bamboo_art_studio_2.jpg,/uploads/coworking/coworking_bamboo_art_studio_3.jpg,/uploads/coworking/coworking_bamboo_art_studio_4.jpg,986 47 21 73,info@bambooartstudio.com,http://bambooartstudio.com/,,,,,"</span><span class=""bticonwidgettext"">lun - vie  10:00 - 14:00 / 16:00 - 20:00</span></div></div><a href=""https://wa.me/0034608802723"" title="""" target=""_blank"" class=""bticonwidget  btwidgetwithtext""><div class=""bticonwidgeticon""><span data-ico-fontawesome="""" class=""bt_bb_icon_holder""></span></div><div class=""bticonwidgetcontent""><span class=""bticonwidgettitle"">teléfono</span><span class=""bticonwidgettext"">+34 608 802 723</span></div></a><div class=""bticonwidget  btwidgetwithtext""><div class=""bticonwidgeticon""><span data-ico-dripicons="""" class=""bt_bb_icon_holder""></span></div><div class=""bticonwidgetcontent""><span class=""bticonwidgettitle"">ubicación</span><span class=""bticonwidgettext"">paraguai 12, vigo</span></div></div>						</div><!-- /topbarinlogoareacell -->",,,
La Planta Coworking,Vigo,"Rúa de Zaragoza, 8, Freixeiro, 36203 Vigo, Pontevedra, España",Espacio coworking en Vigo. Valoración: 4.5,42.2272803,-8.72299,/uploads/coworking/coworking_la_planta_coworking_1.jpg,/uploads/coworking/coworking_la_planta_coworking_2.jpg,/uploads/coworking/coworking_la_planta_coworking_3.jpg,/uploads/coworking/coworking_la_planta_coworking_4.jpg,695 53 43 79,,,,,,,,,,
Fento Coworking,Vigo,"Pl. San Mauro, 23, bajo, 36213 Vigo, Pontevedra, España",Espacio coworking en Vigo. Valoración: 5,42.2006519,-8.7393159,/uploads/coworking/coworking_fento_coworking_1.jpg,/uploads/coworking/coworking_fento_coworking_2.jpg,/uploads/coworking/coworking_fento_coworking_3.jpg,/uploads/coworking/coworking_fento_coworking_4.jpg,670 68 37 73,rubenzapatafernandez@gmail.com,http://www.fentocoworking.com/,,,,,"/"" itemprop=""url""><span class=""avia-bullet""></span><span class=""avia-menu-text"">horario</span><span class=""avia-menu-fx""><span class=""avia-arrow-wrap""><span class=""avia-arrow""></span></span></span></a></li>","wifi,internet,sala de reuniones,café,cocina,terraza",,sala de reuniones
Anda CoWork | Coworking Granada,Granada,"Av. de Andalucía, 5, Centro, Beiro, 18014 Granada, España",Espacio coworking en Granada. Valoración: 4.9,37.18837870000001,-3.6129943,/uploads/coworking/coworking_anda_cowork__coworking_granada_1.jpg,/uploads/coworking/coworking_anda_cowork__coworking_granada_2.jpg,/uploads/coworking/coworking_anda_cowork__coworking_granada_3.jpg,/uploads/coworking/coworking_anda_cowork__coworking_granada_4.jpg,958 27 38 89,hello@andacowork.com,https://www.andacowork.com/,,,,,"s, dinámicos y con identidad propia para crear, crecer y desarrollarte como profesional.</p>","wifi,internet,scanner,aire acondicionado",,
Gran Vía Coworking Granada,Granada,"Pl. Isabel la Católica, 1, 7º Piso, Centro, 18009 Granada, España",Espacio coworking en Granada. Valoración: 4.8,37.1758499,-3.59724,/uploads/coworking/coworking_gran_vía_coworking_granada_1.jpg,/uploads/coworking/coworking_gran_vía_coworking_granada_2.jpg,/uploads/coworking/coworking_gran_vía_coworking_granada_3.jpg,/uploads/coworking/coworking_gran_vía_coworking_granada_4.jpg,666 40 58 10,,,,,,,,,,
Coworking La Variable,Granada,"C. Buensuceso, 40, Centro, 18002 Granada, España",Espacio coworking en Granada. Valoración: 5,37.1743093,-3.604835,/uploads/coworking/coworking_coworking_la_variable_1.jpg,/uploads/coworking/coworking_coworking_la_variable_2.jpg,/uploads/coworking/coworking_coworking_la_variable_3.jpg,/uploads/coworking/coworking_coworking_la_variable_4.jpg,652 18 42 22,info@lavariable.es,https://lavariable.es/,,,,,"s, 24/7</span></h3></div><div class=""clear""></div></div></div></div></div></div></div></div></div></div><div class=""vc_row row-internal row-container""><div class=""row row-child""><div class=""wpb_row row-inner"" style=""height: 1px;""><div class=""wpb_column pos-top pos-center align_left column_child col-lg-12 single-internal-gutter""><div class=""uncol style-light animate_when_almost_visible bottom-t-top"" data-delay=""200""><div class=""uncoltable""><div class=""uncell no-block-padding""><div class=""uncont""><div class=""divider-wrapper "">","wifi,internet,sala de reuniones,cocina",,sala de reuniones
Coworking Granada | FreeSoul | CoWork 1,Granada,"C. Pintor Murillo, 1, Ronda, 18002 Granada, España",Espacio coworking en Granada. Valoración: 5,37.1776372,-3.607589,/uploads/coworking/coworking_coworking_granada__freesoul__cowork_1_1.jpg,/uploads/coworking/coworking_coworking_granada__freesoul__cowork_1_2.jpg,/uploads/coworking/coworking_coworking_granada__freesoul__cowork_1_3.jpg,/uploads/coworking/coworking_coworking_granada__freesoul__cowork_1_4.jpg,667 56 44 84,freesoulcow@gmail.com,https://freesoulcoworking.com/,,,,,,"internet,scanner,cocina,aire acondicionado",,
Coworking Granada | FreeSoul | CoWork 3,Granada,"Pl. de Martínez Contreras, 2, Centro, 18001 Granada, España",Espacio coworking en Granada. Valoración: 5,37.1793055,-3.6004426,/uploads/coworking/coworking_coworking_granada__freesoul__cowork_3_1.jpg,/uploads/coworking/coworking_coworking_granada__freesoul__cowork_3_2.jpg,/uploads/coworking/coworking_coworking_granada__freesoul__cowork_3_3.jpg,/uploads/coworking/coworking_coworking_granada__freesoul__cowork_3_4.jpg,667 56 44 84,freesoulcow@gmail.com,https://freesoulcoworking.com/,,,,,,"internet,scanner,cocina,aire acondicionado",,
TOPyCo CoWorking Granada,Granada,"C. Albahaca, 2, Ronda, 18006 Granada, España",Espacio coworking en Granada. Valoración: 4.8,37.1645889,-3.603345099999999,/uploads/coworking/coworking_topyco_coworking_granada_1.jpg,/uploads/coworking/coworking_topyco_coworking_granada_2.jpg,/uploads/coworking/coworking_topyco_coworking_granada_3.jpg,/uploads/coworking/coworking_topyco_coworking_granada_4.jpg,958 03 21 49,info@topyco.com,https://www.topyco.com/,,,,,"de coworking </p><p _ngcontent-topyco-c4136422577="""" class=""gray""> lunes a viernes: 9.00h a 17.00h. <br _ngcontent-topyco-c4136422577=""""> julio y agosto: 9.00h a 16.00h. </p></div></div><div _ngcontent-topyco-c4136422577="""" class=""row px-1 pb-1 font-size-10 white mx-0""><div _ngcontent-topyco-c4136422577="""" class=""col-12 col-md-6 text-center text-md-left""><a _ngcontent-topyco-c4136422577="""" routerlink=""/aviso-legal"" class=""white"" href=""/aviso-legal""> aviso legal </a> · <a _ngcontent-topyco-c4136422577="""" routerlink=""/politica-de-privacidad"" class=""white"" href=""/politica-de-privacidad""> política de privacidad </a> · <a _ngcontent-topyco-c4136422577="""" routerlink=""/politica-de-cookies"" class=""white"" href=""/politica-de-cookies""> política de cookies </a> · <span _ngcontent-topyco-c4136422577="""" class=""show-preferences transition""> preferencias de cookies </span></div><div _ngcontent-topyco-c4136422577="""" class=""col-12 col-md-6 text-center text-md-right""><a _ngcontent-topyco-c4136422577="""" href=""https://www.just-quality.com"" target=""_blank"" rel=""nofollow"" class=""white""> diseñado por just quality </a></div></div></footer></app-footer><app-cookies-banner _nghost-topyco-c4194588347="""" class=""ng-tns-c4194588347-1""><div _ngcontent-topyco-c4194588347="""" class=""position-fixed bottom-0 w-100 z-index-plus-99999 ng-tns-c4194588347-1 ng-trigger ng-trigger-fadeout ng-star-inserted""><div _ngcontent-topyco-c4194588347="""" class=""position-relative ng-tns-c4194588347-1""><div _ngcontent-topyco-c4194588347="""" class=""position-absolute w-100 h-100 background-white opacity-085 ng-tns-c4194588347-1""></div><div _ngcontent-topyco-c4194588347="""" class=""position-relative z-index-plus-99999 px-3 py-5 ng-tns-c4194588347-1""> utilizamos cookies propias y de terceros para mejorar nuestros servicios mediante el análisis de tus hábitos de navegación. si aceptas la instalación de cookies, consideramos que aceptas su uso. puedes obtener más información, o bien conocer cómo cambiar la configuración, en nuestra <a _ngcontent-topyco-c4194588347="""" routerlink=""/politica-de-cookies"" class=""font-weight-bold transition ng-tns-c4194588347-1"" href=""/politica-de-cookies"">política de cookies</a><div _ngcontent-topyco-c4194588347="""" class=""text-right mt-4 ng-tns-c4194588347-1""><button _ngcontent-topyco-c4194588347="""" class=""btn background-yellow black mr-0 mr-md-2 ng-tns-c4194588347-1""> aceptar y cerrar </button><button _ngcontent-topyco-c4194588347="""" class=""btn mr-0 mr-md-2 ng-tns-c4194588347-1""> rechazar </button><button _ngcontent-topyco-c4194588347="""" class=""btn ng-tns-c4194588347-1""> configurar </button></div></div></div></div><!----></app-cookies-banner><app-screen-size-detector></app-screen-size-detector><app-screen-scroll-detector></app-screen-scroll-detector><app-cookies-preferences _nghost-topyco-c1804996817=""""><!----></app-cookies-preferences></app-topyco>","wifi,internet,sala de reuniones,café",,sala de reuniones
Muon Cowork,Granada,"C. Gran Capitán, 10, Centro, 18002 Granada, España",Espacio coworking en Granada. Valoración: 5,37.1785712,-3.6043296,/uploads/coworking/coworking_muon_cowork_1.jpg,/uploads/coworking/coworking_muon_cowork_2.jpg,/uploads/coworking/coworking_muon_cowork_3.jpg,/uploads/coworking/coworking_muon_cowork_4.jpg,624 02 55 50,hola@muoncowork.com,https://muoncowork.com/,,,,,,"wifi,internet,sala de reuniones,café,impresora,parking",,"sala de reuniones,oficina privada"
Coworking Creativo Albayzin,Granada,"C. Lance, 4, Beiro, 18014 Granada, España",Espacio coworking en Granada. Valoración: 5,37.1963539,-3.6109421,/uploads/coworking/coworking_coworking_creativo_albayzin_1.jpg,/uploads/coworking/coworking_coworking_creativo_albayzin_2.jpg,/uploads/coworking/coworking_coworking_creativo_albayzin_3.jpg,/uploads/coworking/coworking_coworking_creativo_albayzin_4.jpg,645 75 19 90,whitefondoblanco@3x-300x179-1.png,http://www.albayzinproducciones.com/coworking-2/,,,,,,"internet,parking",,
Street Art Cafe y Coworking,Granada,"C. Navarrete, 11, Centro, 18001 Granada, España",Espacio coworking en Granada. Valoración: 4.4,37.1812296,-3.6009805,/uploads/coworking/coworking_street_art_cafe_y_coworking_1.jpg,/uploads/coworking/coworking_street_art_cafe_y_coworking_2.jpg,/uploads/coworking/coworking_street_art_cafe_y_coworking_3.jpg,/uploads/coworking/coworking_street_art_cafe_y_coworking_4.jpg,958 29 29 24,info@ecohostel.es,http://www.ecohostel.es/informacion/3-coworkingcafe,,,,,de apertura de 09:00 a 22:00 de lunes a ¡domingo!</span></p>,café,,
"Alumbra, Espacio Terapeutas - Psicología",Granada,"C. José Manuel Jiménez Diez, 8, Zaidín, 18007 Granada, España",Espacio coworking en Granada. Valoración: 5,37.1516397,-3.5938261,/uploads/coworking/coworking_alumbra_espacio_terapeutas__psicología_1.jpg,/uploads/coworking/coworking_alumbra_espacio_terapeutas__psicología_2.jpg,/uploads/coworking/coworking_alumbra_espacio_terapeutas__psicología_3.jpg,/uploads/coworking/coworking_alumbra_espacio_terapeutas__psicología_4.jpg,618 43 71 27,hola@granadacoworking.es,http://www.granadacoworking.es/,,,,,,sala de reuniones,,sala de reuniones
WAX | Work Arena Xixón,Gijon,"C. Ezcurdia, 44, Centro, 33202 Gijón, Asturias, España",Espacio coworking en Gijon. Valoración: 5,43.540546,-5.6554258,/uploads/coworking/coworking_wax__work_arena_xixón_1.jpg,/uploads/coworking/coworking_wax__work_arena_xixón_2.jpg,/uploads/coworking/coworking_wax__work_arena_xixón_3.jpg,/uploads/coworking/coworking_wax__work_arena_xixón_4.jpg,984 15 06 52,wax@workarena.es,https://workarena.es/,,,,,s.*</p>,"wifi,internet,sala de reuniones,café,impresora,cocina,parking,terraza",,"puesto fijo,puesto flexible,sala de reuniones"
Workingijon,Gijon,"C. de la Muralla, 9, Centro, 33202 Gijón, Asturias, España",Espacio coworking en Gijon. Valoración: 4.7,43.540636,-5.6587445,/uploads/coworking/coworking_workingijon_1.jpg,/uploads/coworking/coworking_workingijon_2.jpg,/uploads/coworking/coworking_workingijon_3.jpg,/uploads/coworking/coworking_workingijon_4.jpg,661 56 81 07,info@workingijon.com,https://www.workingijon.com/,,,,,flexible						</span>,"internet,café,impresora,parking",,
Coworking Academy,Gijon,"Av. Schulz, 99, Centro, 33208 Gijón, Asturias, España",Espacio coworking en Gijon. Valoración: 4.9,43.5306134,-5.6662313,/uploads/coworking/coworking_coworking_academy_1.jpg,/uploads/coworking/coworking_coworking_academy_2.jpg,,,985 09 20 76,,,,,,,,,,
Coworking Diverso,Gijon,"C. del Agua, 2, 2ª planta, Centro, Centro, 33206 Gijón, Asturias, España",Espacio coworking en Gijon. Valoración: 5,43.54195379999999,-5.6638926,,,,,669 57 58 35,,https://coworkingdiverso.com/,,,,,,"wifi,internet,café",,
Almacén39 Coworking,Gijon,"C. Alarcón, 39, Gijon-Este, 33204 Gijón, Asturias, España",Espacio coworking en Gijon. Valoración: 5,43.5359799,-5.649813099999999,/uploads/coworking/coworking_almacén39_coworking_1.jpg,/uploads/coworking/coworking_almacén39_coworking_2.jpg,/uploads/coworking/coworking_almacén39_coworking_3.jpg,/uploads/coworking/coworking_almacén39_coworking_4.jpg,,,https://www.almacen39coworking.es/,,,,,"s flexibles. zonas comunes. petfriendly. zona bicis"">","café,impresora,cocina",,
Gijón Impulsa - Edificio Cristasa,Gijon,"Av. Argentina, 132, Gijon-Oeste, 33213 Gijón, Asturias, España",Espacio coworking en Gijon. Valoración: 4.4,43.538472,-5.7046806,/uploads/coworking/coworking_gijón_impulsa__edificio_cristasa_1.jpg,/uploads/coworking/coworking_gijón_impulsa__edificio_cristasa_2.jpg,/uploads/coworking/coworking_gijón_impulsa__edificio_cristasa_3.jpg,/uploads/coworking/coworking_gijón_impulsa__edificio_cristasa_4.jpg,984 84 71 00,impulsa@gijon.es,https://www.gijon.es/es/directorio/edificio-cristasa,,,,,"</div><div> información: de 09:00h a 20:00h de lunes a viernes. </div><hr class=""margin-bottom-0""></div><!----><div><p id=""texto_principal"" class=""cuerpo""><p>edificio incubadora para proyectos innovadores del sector servicios, donde se trabaja intensamente en el desarrollo de la economía colaborativa y la innovación social en la ciudad.</p>","wifi,internet,café",,
